lineID|day|pid|adFlag|availability|competitorPrice|click|basket|order|price|revenue
4288|1|7896|0|1|11.21|1|0|0|13.13|0
4289|1|14083|0|1|22.22|0|1|0|34.50|0
4290|1|5563|0|2|9.38|1|0|0|10.85|0
4291|1|2655|1|1|13.74|0|1|0|15.35|0
4292|1|1498|0|1|47.33|1|0|0|43.95|0
4293|1|10419|0|1|7.13|1|0|0|7.12|0
4294|1|20374|0|1|21.82|1|0|0|25.23|0
4295|1|14331|0|1|58.29|0|0|1|58.30|58.3
4296|1|8266|0|1|3.29|1|0|0|2.70|0
4297|1|13859|0|1|17.59|0|1|0|18.64|0
4298|1|9310|0|2|4.80|1|0|0|6.39|0
4299|1|9694|1|1|10.11|0|1|0|9.85|0
4300|1|2490|1|1|2.30|0|1|0|2.15|0
4301|1|15212|0|1|13.08|1|0|0|14.34|0
4302|1|12716|1|1|31.79|1|0|0|35.15|0
4303|1|10439|0|1|23.33|1|0|0|26.05|0
4304|1|1501|0|1|5.16|1|0|0|5.75|0
4305|1|15275|1|1|2.09|1|0|0|2.70|0
4306|1|2438|1|1|4.91|0|1|0|4.35|0
4307|1|254|1|1|5.27|0|1|0|5.45|0
4308|1|13956|0|1|8.75|1|0|0|12.23|0
4309|1|14024|1|1|9.88|0|1|0|10.95|0
4310|1|14759|0|1|89.09|1|0|0|110.35|0
4311|1|19981|0|1||1|0|0|25.39|0
4312|1|3810|0|1|7.46|0|1|0|7.65|0
4313|1|8253|0|1|4.61|0|1|0|3.93|0
4314|1|16641|1|1|14.91|0|1|0|18.64|0
4315|1|2655|1|1|13.74|0|1|0|15.35|0
4316|1|3260|0|1|9.35|1|0|0|11.45|0
4317|1|13156|0|1|4.12|0|1|0|5.33|0
4318|1|9262|0|1|1.26|0|0|1|1.59|3.18
4319|1|11826|0|1|7.69|0|0|1|9.11|9.11
4320|1|15275|1|1|2.09|0|0|1|2.70|2.7
4321|1|16144|0|1|5.37|0|0|1|5.45|10.9
4322|1|1426|1|1|6.57|0|1|0|7.65|0
4323|1|2491|1|1|2.62|1|0|0|2.70|0
4324|1|1185|0|1|25.18|0|1|0|28.67|0
4325|1|934|1|1|14.95|1|0|0|14.25|0
4326|1|8820|0|1|10.89|1|0|0|12.14|0
4327|1|1050|0|1|7.65|0|0|1|7.65|7.65
4328|1|3927|0|1|5.49|0|0|1|3.80|3.8
4329|1|7153|0|2|4.20|0|0|1|4.59|4.59
4330|1|7155|0|2|4.20|0|0|1|4.59|4.59
4331|1|10753|0|1|2.41|0|0|1|2.48|2.48
4332|1|18691|0|1|11.68|0|0|1|13.18|13.18
4333|1|20005|1|1|7.72|0|0|1|9.85|9.85
4334|1|21820|1|1||0|0|1|4.35|4.35
4335|1|658|0|1|91.08|0|0|1|36.25|36.25
4336|1|4616|1|1|49.78|0|0|1|57.15|57.15
4337|1|2491|1|1|2.62|0|0|1|2.70|2.7
4338|1|7403|1|1|4.38|0|0|1|4.68|4.68
4339|1|21653|0|1||0|0|1|25.39|25.39
4340|1|8742|0|1|13.96|1|0|0|6.55|0
4341|1|16144|0|1|5.37|0|1|0|5.45|0
4342|1|20509|1|1|14.26|1|0|0|14.25|0
4343|1|2254|0|1|7.32|1|0|0|9.39|0
4344|1|3856|1|1|3.03|0|0|1|3.58|7.16
4345|1|17226|1|1|22.66|0|0|1|25.19|50.38
4346|1|18858|0|1|8.23|0|0|1|8.49|16.98
4347|1|19431|1|1|29.68|0|0|1|30.75|30.75
4348|1|19524|1|1|6.04|0|0|1|6.55|13.1
4349|1|20375|0|1|13.17|0|0|1|15.24|15.24
4350|1|20983|0|1|13.04|1|0|0|12.04|0
4351|1|2395|0|1|3.51|1|0|0|4.02|0
4352|1|13938|0|1|15.33|1|0|0|6.55|0
4353|1|4209|1|1|7.14|0|1|0|7.65|0
4354|1|8181|0|1|10.03|0|1|0|8.75|0
4355|1|19160|0|1|18.03|1|0|0|18.60|0
4356|1|5784|1|1|15.39|0|1|0|16.45|0
4357|1|2490|1|1|2.30|0|1|0|2.15|0
4358|1|6134|1|1|4.94|1|0|0|5.45|0
4359|1|1145|1|1|6.59|0|0|1|6.55|6.55
4360|1|3856|1|1|3.03|0|0|1|3.58|3.58
4361|1|15926|1|1|5.38|0|1|0|6.00|0
4362|1|15180|1|1|8.90|1|0|0|10.95|0
4363|1|13313|0|1|6.59|1|0|0|8.49|0
4364|1|4867|0|1|2.85|1|0|0|3.25|0
4365|1|12757|0|1|13.89|0|1|0|15.31|0
4366|1|20023|0|1|52.68|1|0|0|53.85|0
4367|1|9747|1|1|8.78|1|0|0|9.85|0
4368|1|3582|1|1|16.49|0|1|0|18.64|0
4369|1|1392|0|1|6.26|1|0|0|6.33|0
4370|1|15626|0|1|9.89|0|1|0|9.85|0
4371|1|5801|0|1|2.13|1|0|0|2.78|0
4372|1|414|0|1|2.52|1|0|0|4.02|0
4373|1|9436|0|1|5.02|1|0|0|5.60|0
4374|1|4121|1|1|7.13|1|0|0|7.65|0
4375|1|7395|0|1|10.93|1|0|0|10.95|0
4376|1|13840|0|2|19.09|1|0|0|23.35|0
4377|1|18823|0|1|5.43|0|1|0|6.05|0
4378|1|21982|0|1||1|0|0|13.63|0
4379|1|4834|0|1|4.94|0|1|0|6.06|0
4380|1|7302|0|1|16.49|0|1|0|14.27|0
4381|1|6909|1|1|4.28|1|0|0|5.45|0
4382|1|12310|1|1|24.19|0|0|1|26.35|26.35
4383|1|1841|0|1|4.38|1|0|0|4.90|0
4384|1|13603|0|1||1|0|0|54.95|0
4385|1|14474|0|1|14.07|1|0|0|10.95|0
4386|1|14474|0|1|14.07|1|0|0|10.95|0
4387|1|15754|1|1|32.99|1|0|0|36.25|0
4388|1|18687|0|3||1|0|0|26.35|0
4389|1|20507|1|1|11.54|0|1|0|12.04|0
4390|1|11535|1|1|10.44|1|0|0|10.95|0
4391|1|21901|0|1||1|0|0|13.14|0
4392|1|692|1|1|4.72|0|0|1|4.68|4.68
4393|1|4531|1|1|23.65|0|0|1|15.35|15.35
4394|1|12310|1|1|24.19|0|0|1|26.35|26.35
4395|1|16795|1|1|8.45|0|0|1|8.75|8.75
4396|1|19362|0|1||0|0|1|35.61|35.61
4397|1|19605|0|1|13.07|0|0|1|13.14|13.14
4398|1|21940|0|1||1|0|0|12.52|0
4399|1|11897|0|1|46.19|0|1|0|47.69|0
4400|1|2655|1|1|13.74|0|1|0|15.35|0
4401|1|5291|1|1|13.74|1|0|0|12.04|0
4402|1|14929|1|1|16.48|0|1|0|16.45|0
4403|1|6735|1|1|22.31|0|1|0|24.14|0
4404|1|14528|0|1|4.94|1|0|0|5.67|0
4405|1|1997|0|1|2.45|0|1|0|3.73|0
4406|1|12350|0|1|19.89|0|1|0|18.64|0
4407|1|15608|0|1|1.31|1|0|0|2.19|0
4408|1|8822|0|1||1|0|0|2.84|0
4409|1|4474|0|1|2.85|0|0|1|4.57|9.14
4410|1|11484|1|1|10.77|0|0|1|12.04|24.08
4411|1|3689|0|1|25.72|0|0|1|35.26|35.26
4412|1|10881|0|1|4.06|0|0|1|4.12|20.6
4413|1|19649|0|1|4.69|1|0|0|5.29|0
4414|1|4070|1|1|8.22|1|0|0|8.75|0
4415|1|16633|0|1|15.16|1|0|0|15.30|0
4416|1|7302|0|1|16.49|0|0|1|14.27|14.27
4417|1|11096|0|1|3.17|0|0|1|3.80|3.8
4418|1|14776|0|2|26.35|1|0|0|27.45|0
4419|1|17315|0|1|20.89|1|0|0|21.95|0
4420|1|15499|0|1|29.98|0|1|0|25.25|0
4421|1|2255|0|1|9.89|1|0|0|12.95|0
4422|1|19838|0|1||0|0|1|29.04|29.04
4423|1|15035|0|1|3.72|1|0|0|4.41|0
4424|1|8415|1|1|16.10|0|1|0|16.45|0
4425|1|2655|1|1|13.74|0|1|0|15.35|0
4426|1|13784|0|2||0|1|0|3.23|0
4427|1|11993|0|1|10.97|1|0|0|12.04|0
4428|1|9513|1|1|18.57|1|0|0|21.95|0
4429|1|13156|0|1|4.12|0|1|0|5.33|0
4430|1|3503|0|1|4.17|0|1|0|3.66|0
4431|1|17915|1|1|11.88|1|0|0|13.09|0
4432|1|1198|0|1|7.91|1|0|0|9.85|0
4433|1|3854|1|1|7.92|0|0|1|9.85|9.85
4434|1|8253|0|1|4.61|0|0|1|3.93|3.93
4435|1|17315|0|1|20.89|0|0|1|21.95|21.95
4436|1|19365|0|1|15.83|1|0|0|15.35|0
4437|1|1037|0|1|1.08|0|0|1|1.04|1.04
4438|1|2492|1|1|1.41|0|0|1|1.32|6.6
4439|1|4117|1|1|12.09|0|0|1|10.95|10.95
4440|1|11501|1|1|5.71|0|0|1|6.00|6
4441|1|21456|0|1|8.71|1|0|0|10.08|0
4442|1|19369|0|1|18.64|0|0|1|21.24|21.24
4443|1|4069|1|1|4.17|0|1|0|4.35|0
4444|1|3305|0|1|4.16|0|0|1|4.35|8.7
4445|1|7527|1|1|4.68|0|0|1|6.55|13.1
4446|1|20068|1|1|16.68|0|0|1|18.64|55.92
4447|1|1958|0|1|9.32|0|0|1|10.39|10.39
4448|1|9262|0|1|1.26|0|0|1|1.59|3.18
4449|1|15622|1|1|4.93|0|0|1|4.35|4.35
4450|1|12400|0|1||1|0|0|18.62|0
4451|1|13929|0|1|86.57|0|0|1|38.45|38.45
4452|1|11762|0|1||1|0|0|22.50|0
4453|1|16641|1|1|14.91|1|0|0|18.64|0
4454|1|15626|0|1|9.89|1|0|0|9.85|0
4455|1|1197|1|1|8.13|0|1|0|8.75|0
4456|1|10920|0|2|5.48|0|1|0|7.25|0
4457|1|18500|0|1|10.13|1|0|0|11.44|0
4458|1|3723|1|1|21.71|1|0|0|20.85|0
4459|1|13386|1|1|7.69|1|0|0|7.65|0
4460|1|15965|1|1||1|0|0|6.00|0
4461|1|19904|0|1|27.49|0|1|0|39.55|0
4462|1|10921|0|1|6.62|0|1|0|8.75|0
4463|1|4988|0|1|4.54|1|0|0|5.14|0
4464|1|20635|0|1|6.04|0|1|0|6.00|0
4465|1|20887|0|1|26.94|1|0|0|29.28|0
4466|1|5687|0|2|3.69|0|1|0|5.04|0
4467|1|20203|0|1|14.28|0|1|0|16.18|0
4468|1|2154|0|1|9.88|1|0|0|13.28|0
4469|1|9259|0|1|2.63|0|1|0|2.37|0
4470|1|3767|0|1|19.78|0|0|1|27.43|27.43
4471|1|4731|0|1|6.92|0|0|1|10.19|10.19
4472|1|14031|0|1|10.00|0|0|1|11.14|33.42
4473|1|15021|0|2|14.29|1|0|0|16.59|0
4474|1|917|1|1|6.70|1|0|0|7.65|0
4475|1|1145|1|1|6.59|1|0|0|6.55|0
4476|1|15405|0|2|3.56|0|1|0|3.97|0
4477|1|20595|0|1|15.36|1|0|0|17.75|0
4478|1|20798|0|1|13.14|0|1|0|13.14|0
4479|1|1198|0|1|7.91|1|0|0|9.85|0
4480|1|10508|0|1|9.89|1|0|0|9.29|0
4481|1|16638|0|1|5.30|1|0|0|6.15|0
4482|1|440|1|1|12.97|1|0|0|15.35|0
4483|1|14929|1|1|16.48|0|0|1|16.45|16.45
4484|1|15626|0|1|9.89|0|0|1|9.85|9.85
4485|1|8271|0|1|6.55|0|1|0|6.05|0
4486|1|17537|1|1|23.85|1|0|0|21.95|0
4487|1|2655|1|1|13.74|0|1|0|15.35|0
4488|1|1001|0|1|4.97|1|0|0|3.58|0
4489|1|14709|0|1|19.77|1|0|0|25.41|0
4490|1|4932|1|1|46.35|1|0|0|54.95|0
4491|1|13430|0|2|35.62|1|0|0|38.57|0
4492|1|13710|0|1|9.02|0|1|0|9.29|0
4493|1|16641|1|1|14.91|0|1|0|18.64|0
4494|1|21317|0|1|19.02|1|0|0|20.85|0
4495|1|7823|0|1|18.69|1|0|0|19.14|0
4496|1|12796|0|1|8.24|0|1|0|10.08|0
4497|1|20450|0|1|4.57|1|0|0|5.28|0
4498|1|7670|0|1|7.48|0|0|1|9.61|9.61
4499|1|8419|0|1|17.55|0|0|1|16.45|16.45
4500|1|13063|0|1|3.16|0|0|1|3.25|3.25
4501|1|4531|1|1|23.65|1|0|0|15.35|0
4502|1|4069|1|1|4.17|1|0|0|4.35|0
4503|1|11458|1|1|4.38|1|0|0|4.35|0
4504|1|3553|0|1|9.09|1|0|0|10.95|0
4505|1|10840|1|1|5.73|1|0|0|6.00|0
4506|1|21983|0|1||1|0|0|54.95|0
4507|1|2074|0|1|16.48|1|0|0|17.80|0
4508|1|16024|0|1|21.54|1|0|0|23.05|0
4509|1|21888|1|1||0|0|1|10.95|21.9
4510|1|2510|0|1|15.99|1|0|0|15.35|0
4511|1|3394|0|1|4.39|0|0|1|4.14|4.14
4512|1|10722|0|1|8.58|0|0|1|7.65|15.3
4513|1|12863|0|1|14.29|0|0|1|13.14|39.42
4514|1|21959|0|2||0|1|0|10.08|0
4515|1|1996|0|1|1.81|0|0|1|1.97|3.94
4516|1|2473|0|1|1.86|0|0|1|3.99|3.99
4517|1|4265|1|1|6.37|0|0|1|7.10|7.1
4518|1|4632|1|1|24.73|0|0|1|25.25|25.25
4519|1|6955|0|1|6.91|0|0|1|9.11|9.11
4520|1|16641|1|1|14.91|0|0|1|18.64|18.64
4521|1|3215|0|1|5.49|1|0|0|8.10|0
4522|1|5424|0|1|1.42|1|0|0|1.97|0
4523|1|450|0|1|6.59|0|0|1|10.08|10.08
4524|1|1995|1|1|14.95|0|0|1|16.45|16.45
4525|1|3328|1|1|38.74|0|0|1|40.65|40.65
4526|1|16632|0|1|6.58|0|0|1|7.65|7.65
4527|1|16138|0|1|5.27|1|0|0|5.45|0
4528|1|20905|0|1|15.80|1|0|0|16.45|0
4529|1|8942|1|1|6.59|0|0|1|7.65|7.65
4530|1|13978|0|1|8.46|0|0|1|9.80|9.8
4531|1|1995|1|1|14.95|1|0|0|16.45|0
4532|1|20693|0|1|16.13|1|0|0|20.34|0
4533|1|8931|0|1|42.56|1|0|0|52.54|0
4534|1|15093|0|1|15.71|1|0|0|17.33|0
4535|1|3669|0|1|21.99|1|0|0|21.95|0
4536|1|9403|0|1|35.63|0|1|0|38.45|0
4537|1|8738|0|1|13.74|0|1|0|6.55|0
4538|1|2655|1|1|13.74|0|1|0|15.35|0
4539|1|20776|0|1|12.76|0|1|0|8.75|0
4540|1|5408|0|1|10.44|1|0|0|12.00|0
4541|1|16641|1|1|14.91|0|0|1|18.64|18.64
4542|1|17032|1|1|48.40|0|0|1|58.25|58.25
4543|1|3120|0|1|3.47|0|0|1|4.77|4.77
4544|1|6848|0|1|13.65|0|0|1|16.84|16.84
4545|1|8780|0|1|5.82|0|0|1|6.00|6
4546|1|13147|0|1|11.87|0|0|1|14.04|14.04
4547|1|12786|0|1|8.22|1|0|0|10.08|0
4548|1|1748|0|1|34.32|0|1|0|37.35|0
4549|1|13156|0|1|4.12|0|1|0|5.33|0
4550|1|13549|0|1|8.88|1|0|0|9.67|0
4551|1|20770|0|1|14.93|0|1|0|8.75|0
4552|1|11563|0|1|7.58|0|0|1|8.20|8.2
4553|1|14221|0|1|9.67|0|0|1|10.95|10.95
4554|1|16641|1|1|14.91|0|0|1|18.64|18.64
4555|1|21022|0|1|6.04|0|0|1|6.55|6.55
4556|1|17848|1|1|15.28|1|0|0|17.55|0
4557|1|3049|0|1|10.54|1|0|0|11.50|0
4558|1|3399|0|1|13.99|1|0|0|17.97|0
4559|1|4121|1|1|7.13|0|0|1|7.65|7.65
4560|1|10816|1|1|14.83|0|0|1|14.25|14.25
4561|1|15275|1|1|2.09|0|0|1|2.70|2.7
4562|1|20775|0|1|14.93|0|1|0|8.75|0
4563|1|21479|0|1|39.55|0|1|0|38.45|0
4564|1|1037|0|1|1.08|0|1|0|1.04|0
4565|1|9273|0|1|8.79|1|0|0|11.77|0
4566|1|8652|1|1|3.84|0|1|0|4.35|0
4567|1|17048|0|1|20.88|1|0|0|23.71|0
4568|1|15855|0|1|18.38|0|1|0|21.26|0
4569|1|1321|0|2|8.30|1|0|0|10.08|0
4570|1|7541|0|1|4.16|0|0|1|6.84|6.84
4571|1|11297|1|1|8.77|0|0|1|10.95|10.95
4572|1|21799|0|1||0|0|1|15.90|15.9
4573|1|20620|0|1|9.89|0|1|0|10.95|0
4574|1|17342|0|1|9.35|0|1|0|9.85|0
4575|1|809|0|1|97.79|0|1|0|49.45|0
4576|1|4590|0|1|18.17|1|0|0|16.45|0
4577|1|8901|1|1|7.14|0|1|0|8.20|0
4578|1|16224|0|1|4.28|0|1|0|4.06|0
4579|1|9201|0|2|7.91|1|0|0|11.07|0
4580|1|4492|0|1|5.17|1|0|0|6.64|0
4581|1|7413|1|1|4.16|0|0|1|4.90|9.8
4582|1|19480|0|1|13.00|0|1|0|14.15|0
4583|1|20769|0|1|14.93|0|1|0|8.75|0
4584|1|18799|0|1|54.99|1|0|0|53.85|0
4585|1|15|0|1|17.33|0|1|0|20.16|0
4586|1|6735|1|1|22.31|0|1|0|24.14|0
4587|1|3885|0|1|1.36|1|0|0|1.97|0
4588|1|11581|0|1|19.35|1|0|0|21.89|0
4589|1|10836|0|1|5.03|0|1|0|5.49|0
4590|1|5981|0|1|15.63|1|0|0|19.28|0
4591|1|5626|0|1|2.17|1|0|0|4.65|0
4592|1|16438|0|1|26.05|1|0|0|30.12|0
4593|1|9677|1|1|8.23|0|0|1|9.85|9.85
4594|1|11625|1|1|15.94|0|0|1|18.64|18.64
4595|1|13689|0|1|7.91|1|0|0|7.65|0
4596|1|21509|1|1||1|0|0|15.35|0
4597|1|19484|0|1|13.94|0|1|0|15.16|0
4598|1|5794|0|1|18.80|1|0|0|18.64|0
4599|1|13368|1|1|13.96|0|1|0|16.45|0
4600|1|2056|1|1|10.95|0|0|1|12.04|12.04
4601|1|3210|1|1|52.78|0|0|1|57.15|57.15
4602|1|3897|0|1|16.24|0|0|1|14.25|14.25
4603|1|11625|1|1|15.94|0|0|1|18.64|18.64
4604|1|16479|0|1|18.13|0|0|1|16.45|16.45
4605|1|4463|0|2|10.56|1|0|0|13.18|0
4606|1|21931|1|1||0|1|0|9.85|0
4607|1|3494|1|1|12.86|0|1|0|12.04|0
4608|1|4529|1|1|3.62|1|0|0|3.25|0
4609|1|15147|0|1|4.21|1|0|0|3.14|0
4610|1|14534|0|1|6.58|1|0|0|7.65|0
4611|1|12716|1|1|31.79|0|1|0|35.15|0
4612|1|3388|0|3|58.19|1|0|0|98.59|0
4613|1|21243|0|1|8.39|0|1|0|10.79|0
4614|1|11897|0|1|46.19|0|0|1|47.69|47.69
4615|1|14001|0|1|37.95|0|0|1|39.55|39.55
4616|1|15371|1|1|2.19|0|0|1|2.70|2.7
4617|1|530|0|1|20.09|1|0|0|22.39|0
4618|1|9623|1|1|9.88|0|0|1|12.04|12.04
4619|1|14903|0|1|6.84|0|0|1|7.63|15.26
4620|1|20006|1|1|13.62|0|0|1|16.45|16.45
4621|1|8812|0|3|15.74|0|1|0|18.22|0
4622|1|2655|1|1|13.74|0|1|0|15.35|0
4623|1|3976|0|1|16.82|0|0|1|20.85|20.85
4624|1|7395|0|1|10.93|0|0|1|10.95|10.95
4625|1|17206|1|1|4.92|0|1|0|4.35|0
4626|1|17425|0|1|22.09|1|0|0|25.95|0
4627|1|934|1|1|14.95|0|1|0|14.25|0
4628|1|13603|0|1||0|1|0|54.95|0
4629|1|18922|1|1|40.44|1|0|0|43.95|0
4630|1|1867|0|1|8.59|1|0|0|10.54|0
4631|1|5480|0|1|7.15|0|1|0|7.43|0
4632|1|194|1|1|3.29|0|1|0|2.70|0
4633|1|21525|1|1|16.69|1|0|0|16.45|0
4634|1|4678|0|1|6.91|1|0|0|6.55|0
4635|1|17180|1|1|18.15|1|0|0|20.85|0
4636|1|20695|0|1||1|0|0|3.58|0
4637|1|15036|0|1|7.66|0|0|1|9.94|9.94
4638|1|15739|0|1|17.15|0|0|1|12.04|12.04
4639|1|19139|0|1|3.83|0|0|1|3.58|3.58
4640|1|12192|0|1|11.40|0|1|0|13.18|0
4641|1|12560|0|1|6.35|1|0|0|7.07|0
4642|1|15113|0|1|5.92|0|1|0|6.55|0
4643|1|3190|1|1|11.98|0|1|0|14.25|0
4644|1|19389|0|3||1|0|0|10.90|0
4645|1|1037|0|1|1.08|0|0|1|1.04|1.04
4646|1|4529|1|1|3.62|0|0|1|3.25|3.25
4647|1|5290|1|1|7.89|0|0|1|7.10|7.1
4648|1|6101|0|1|4.39|0|0|1|4.90|4.9
4649|1|8488|0|1|14.09|0|0|1|10.95|10.95
4650|1|13994|1|1|2.41|0|0|1|2.70|2.7
4651|1|15113|0|1|5.92|0|0|1|6.55|6.55
4652|1|19663|0|1|6.59|0|0|1|7.65|7.65
4653|1|20528|0|1|29.03|0|1|0|33.57|0
4654|1|21293|1|1|8.79|1|0|0|8.75|0
4655|1|6176|0|2|8.78|1|0|0|10.14|0
4656|1|20714|0|1|7.19|0|1|0|8.84|0
4657|1|12329|0|1|11.41|0|1|0|12.41|0
4658|1|14286|1|1|24.85|0|0|1|28.55|28.55
4659|1|15410|1|1|15.39|0|0|1|16.45|16.45
4660|1|1147|0|1|28.92|0|1|0|30.43|0
4661|1|8643|0|2|20.79|0|1|0|20.25|0
4662|1|11963|0|1|11.02|1|0|0|13.60|0
4663|1|14468|0|1|15.28|1|0|0|10.95|0
4664|1|548|0|1|21.78|1|0|0|22.39|0
4665|1|17710|1|1|14.43|0|1|0|13.14|0
4666|1|10431|1|1|13.19|0|1|0|14.25|0
4667|1|2655|1|1|13.74|0|1|0|15.35|0
4668|1|15355|1|1|12.02|1|0|0|12.04|0
4669|1|11569|1|1|10.21|1|0|0|10.95|0
4670|1|11563|0|1|7.58|1|0|0|8.20|0
4671|1|12875|0|1|13.16|0|1|0|13.14|0
4672|1|4530|1|1|10.82|1|0|0|7.65|0
4673|1|8415|1|1|16.10|0|1|0|16.45|0
4674|1|8081|1|1|13.04|0|1|0|13.14|0
4675|1|5431|0|1|3.16|0|1|0|4.90|0
4676|1|5963|0|1|16.27|0|1|0|14.39|0
4677|1|11981|0|2|14.92|1|0|0|17.25|0
4678|1|19779|0|1|28.83|1|0|0|25.01|0
4679|1|17226|1|1|22.66|0|0|1|25.19|25.19
4680|1|5626|0|1|2.17|1|0|0|4.65|0
4681|1|5847|1|1|9.78|0|1|0|12.04|0
4682|1|14974|0|1|11.57|0|0|1|10.92|21.84
4683|1|19566|1|1|7.36|0|0|1|7.65|7.65
4684|1|19777|0|1|8.24|0|1|0|8.20|0
4685|1|9595|0|1|11.15|1|0|0|10.95|0
4686|1|725|0|1|25.26|1|0|0|21.95|0
4687|1|13687|0|2|8.01|1|0|0|7.10|0
4688|1|7495|1|1|12.08|0|0|1|13.14|13.14
4689|1|15802|0|1|10.95|0|0|1|12.20|12.2
4690|1|20375|0|1|13.17|0|0|1|15.24|15.24
4691|1|20527|0|1|10.64|0|0|1|11.86|11.86
4692|1|9267|1|1|5.04|0|1|0|4.35|0
4693|1|13156|0|1|4.12|0|1|0|5.33|0
4694|1|10835|0|1|7.11|1|0|0|7.32|0
4695|1|21017|1|1|17.31|1|0|0|9.62|0
4696|1|17583|0|1|12.09|0|1|0|12.04|0
4697|1|17487|0|1|30.24|0|1|0|36.59|0
4698|1|4232|0|1||0|0|1|7.65|7.65
4699|1|4236|0|1||0|0|1|9.85|9.85
4700|1|11501|1|1|5.71|1|0|0|6.00|0
4701|1|20838|0|1|6.04|0|1|0|8.87|0
4702|1|3133|1|1|9.89|0|1|0|10.95|0
4703|1|6894|0|2|6.35|0|1|0|6.86|0
4704|1|12815|0|2|10.30|1|0|0|11.90|0
4705|1|1248|1|1|13.51|1|0|0|16.45|0
4706|1|8628|0|1|7.47|1|0|0|7.10|0
4707|1|20158|0|1|34.43|1|0|0|30.75|0
4708|1|11962|0|2|10.53|1|0|0|13.60|0
4709|1|21450|1|1|17.51|0|1|0|16.45|0
4710|1|7680|1|1|5.38|0|1|0|5.45|0
4711|1|4423|0|1|50.85|1|0|0|49.75|0
4712|1|3254|0|1|1.08|0|0|1|1.30|1.3
4713|1|8183|0|1|13.68|0|0|1|12.04|12.04
4714|1|11933|0|1|2.73|0|0|1|3.03|3.03
4715|1|10527|0|1|2.41|0|1|0|2.15|0
4716|1|18068|0|1||0|1|0|2.75|0
4717|1|3822|0|1|4.49|0|0|1|4.12|24.72
4718|1|20799|0|1|13.98|0|1|0|13.14|0
4719|1|19524|1|1|6.04|0|1|0|6.55|0
4720|1|16641|1|1|14.91|0|0|1|18.64|18.64
4721|1|18567|1|1|7.63|0|0|1|8.20|16.4
4722|1|4971|0|1|5.71|0|1|0|5.45|0
4723|1|8153|0|1|6.48|1|0|0|8.65|0
4724|1|16202|0|1|16.16|0|1|0|17.50|0
4725|1|1525|0|1|8.68|0|1|0|9.85|0
4726|1|1198|0|1|7.91|1|0|0|9.85|0
4727|1|3635|1|1|24.62|0|1|0|29.65|0
4728|1|2821|0|2|18.36|1|0|0|18.85|0
4729|1|3494|1|1|12.86|0|0|1|12.04|12.04
4730|1|19034|0|1|8.79|0|1|0|8.75|0
4731|1|12892|0|1|92.08|1|0|0|36.47|0
4732|1|15014|1|1|11.75|1|0|0|14.25|0
4733|1|7979|0|1|18.69|1|0|0|18.64|0
4734|1|2148|1|1|10.11|0|1|0|10.95|0
4735|1|3248|0|1|12.09|0|0|1|13.33|13.33
4736|1|13586|0|1|9.09|0|0|1|10.12|10.12
4737|1|13958|1|3|43.98|1|0|0|39.55|0
4738|1|535|0|1|4.94|0|1|0|5.45|0
4739|1|18832|0|1|13.97|1|0|0|13.14|0
4740|1|1465|0|1|10.33|0|0|1|10.39|10.39
4741|1|3850|1|1|3.52|0|0|1|4.90|4.9
4742|1|4018|0|1|4.33|0|0|1|4.35|4.35
4743|1|5334|0|1|8.21|0|0|1|7.65|7.65
4744|1|8402|1|1|7.74|0|0|1|8.20|8.2
4745|1|9281|0|1|4.10|0|0|1|3.80|3.8
4746|1|9626|1|1|15.82|0|0|1|18.64|18.64
4747|1|9677|1|1|8.23|0|0|1|9.85|9.85
4748|1|13411|1|1|9.89|0|0|1|9.85|9.85
4749|1|14004|0|1|22.66|0|0|1|25.94|25.94
4750|1|14872|0|2|7.78|0|0|1|9.54|9.54
4751|1|15872|0|1|6.24|0|0|1|7.58|7.58
4752|1|1108|0|1|6.63|1|0|0|8.11|0
4753|1|13690|0|1|31.85|0|0|1|26.35|52.7
4754|1|2655|1|1|13.74|0|1|0|15.35|0
4755|1|4006|0|1|20.36|0|0|1|19.28|19.28
4756|1|16718|1|1|2.19|0|0|1|2.70|5.4
4757|1|21402|0|1|15.05|0|0|1|14.25|28.5
4758|1|21797|1|1||1|0|0|17.55|0
4759|1|9733|1|1|5.49|1|0|0|7.65|0
4760|1|16036|0|1|6.48|1|0|0|8.75|0
4761|1|19905|0|1|12.09|1|0|0|15.21|0
4762|1|11184|0|1|1.98|0|1|0|2.15|0
4763|1|3853|1|1|5.67|0|1|0|6.33|0
4764|1|20250|0|1|15.60|1|0|0|18.01|0
4765|1|13116|0|1|12.75|0|0|1|13.14|39.42
4766|1|17711|1|1|17.40|0|0|1|20.85|41.7
4767|1|19709|1|1|25.61|0|0|1|27.45|27.45
4768|1|13532|0|1|10.56|1|0|0|15.21|0
4769|1|3749|0|1|8.90|0|1|0|12.69|0
4770|1|4932|1|1|46.35|1|0|0|54.95|0
4771|1|720|0|1|1.73|0|1|0|1.93|0
4772|1|7593|1|1|5.71|0|1|0|6.55|0
4773|1|7293|0|1|51.69|1|0|0|54.95|0
4774|1|434|0|1|3.59|0|1|0|2.46|0
4775|1|7413|1|1|4.16|0|0|1|4.90|14.7
4776|1|14501|1|1|4.39|0|0|1|4.35|4.35
4777|1|14287|0|1|83.93|0|0|1|38.45|38.45
4778|1|3543|0|1|6.51|1|0|0|8.03|0
